Tataouine Sud|10.3929,32.9231;10.3361,32.9558;10.2801,32.9765;10.2662,32.9594;10.2090,32.9685;10.0776,32.9699;10.0117,32.9773;9.9960,32.9640;9.9453,32.9576;9.9310,32.9416;9.9382,32.9341;9.9328,32.9229;9.9408,32.9176;9.9473,32.8814;9.9714,32.8556;9.9431,32.8152;9.9293,32.8195;9.9123,32.8108;9.9127,32.7941;9.9242,32.7801;9.9234,32.7635;9.9024,32.7520;9.8954,32.7400;9.8799,32.7352;9.8975,32.7281;9.9127,32.7095;9.9631,32.6849;9.9640,32.6600;9.9505,32.6476;9.9882,32.6206;9.9657,32.5870;9.9900,32.5759;10.0046,32.5842;10.0234,32.5778;10.0429,32.5786;10.0578,32.5881;10.0890,32.5839;10.1449,32.6079;10.2311,32.6088;10.2485,32.6173;10.2745,32.6166;10.2893,32.6278;10.3429,32.6189;10.3537,32.5924;10.3700,32.5802;10.4003,32.5814;10.4130,32.6749;10.4120,32.7138;10.4280,32.7269;10.4373,32.7632;10.4513,32.7820;10.4530,32.8260;10.5024,32.8286;10.5049,32.8524;10.5212,32.8654;10.5215,32.8757;10.5199,32.8978;10.4748,32.9145;10.4630,32.9122;10.4496,32.9288;10.4530,32.9440;10.4373,32.9262;10.4285,32.9336;10.4201,32.9186;10.3929,32.9231
Tebourba|9.5881,36.8568;9.5663,36.8413;9.5854,36.8076;9.6165,36.7766;9.6275,36.7808;9.6300,36.7936;9.6427,36.8035;9.6582,36.7808;9.7145,36.7942;9.7170,36.8080;9.7755,36.8244;9.8062,36.8154;9.8105,36.8288;9.8321,36.8286;9.8260,36.8182;9.8482,36.8083;9.8537,36.8178;9.8673,36.8119;9.8671,36.8176;9.8884,36.8217;9.8973,36.8300;9.8911,36.8444;9.8602,36.8704;9.8842,36.9170;9.8577,36.9349;9.8516,36.9574;9.8256,36.9717;9.8132,36.9630;9.8127,36.9402;9.8058,36.9428;9.7893,36.9342;9.7676,36.8914;9.7399,36.8895;9.7133,36.9021;9.6922,36.8839;9.6767,36.8840;9.6349,36.8570;9.6253,36.8674;9.5881,36.8568
Testour|9.5375,36.4495;9.5516,36.4835;9.5259,36.5002;9.5533,36.5191;9.5569,36.5380;9.5682,36.5349;9.5926,36.5419;9.6230,36.5656;9.6279,36.5767;9.5744,36.5902;9.5729,36.5985;9.5482,36.6105;9.5435,36.6354;9.5308,36.6558;9.5054,36.6603;9.4814,36.7323;9.4714,36.7258;9.4195,36.7332;9.4010,36.7234;9.3759,36.7468;9.3674,36.7249;9.3417,36.7078;9.3487,36.6945;9.3305,36.6814;9.3232,36.6666;9.3296,36.6551;9.3228,36.6390;9.3064,36.6355;9.2981,36.6173;9.2898,36.6277;9.2761,36.6189;9.2658,36.6254;9.2503,36.5942;9.2322,36.5815;9.2364,36.5641;9.2490,36.5567;9.2604,36.5647;9.2904,36.5630;9.3038,36.5409;9.3371,36.5363;9.3258,36.5053;9.3342,36.4916;9.3478,36.4877;9.3497,36.4746;9.3415,36.4647;9.3612,36.4393;9.3955,36.4422;9.4304,36.4625;9.4528,36.4597;9.4633,36.4497;9.5094,36.4638;9.5375,36.4495
Thala|8.7976,35.7761;8.7709,35.7840;8.7587,35.7744;8.7141,35.7723;8.7086,35.7891;8.6846,35.7833;8.6673,35.7878;8.6663,35.7594;8.6503,35.7506;8.6364,35.7549;8.6319,35.7431;8.6172,35.7477;8.6187,35.7313;8.6268,35.7246;8.6224,35.7023;8.6304,35.6856;8.6177,35.6755;8.6150,35.6598;8.5879,35.6501;8.6055,35.6387;8.6019,35.6267;8.5896,35.6185;8.6002,35.6075;8.5979,35.5980;8.5579,35.6047;8.5537,35.5916;8.5710,35.5493;8.5641,35.5088;8.5930,35.5020;8.6384,35.4793;8.6457,35.4409;8.6668,35.4137;8.6904,35.4124;8.7004,35.4285;8.7388,35.4061;8.7332,35.3832;8.7565,35.3883;8.7618,35.3817;8.8116,35.3734;8.8212,35.3625;8.8033,35.4162;8.8070,35.4476;8.8005,35.4562;8.8089,35.4721;8.8066,35.5042;8.7584,35.5686;8.7854,35.6095;8.7818,35.6390;8.7918,35.6780;8.8366,35.6838;8.8396,35.6992;8.8259,35.7057;8.8352,35.7324;8.8252,35.7356;8.8290,35.7530;8.7976,35.7761
Thyna|10.6411,34.7301;10.6282,34.7291;10.6153,34.7172;10.6182,34.7028;10.5869,34.6975;10.6196,34.6847;10.6279,34.6646;10.6425,34.6511;10.6726,34.6290;10.7147,34.6403;10.7354,34.6576;10.7296,34.6614;10.7479,34.6892;10.6951,34.7349;10.6411,34.7301
Tibar|9.0759,36.5982;9.0676,36.5817;9.0768,36.5508;9.0675,36.5406;9.0753,36.5265;9.0664,36.5262;9.0431,36.5055;9.0507,36.5021;9.0438,36.4909;9.0520,36.4768;9.0444,36.4630;9.0162,36.4634;9.0334,36.4440;9.0681,36.4348;9.0815,36.4519;9.1215,36.4583;9.1433,36.4742;9.1462,36.4859;9.1605,36.4980;9.1528,36.5142;9.1701,36.5285;9.1695,36.5364;9.1585,36.5420;9.1290,36.5377;9.1179,36.5606;9.1044,36.5696;9.0967,36.5980;9.0925,36.5929;9.0847,36.6012;9.0759,36.5982
Tinja|9.7783,37.0889;9.7792,37.1130;9.7696,37.1374;9.7725,37.1534;9.7877,37.1751;9.7819,37.1861;9.7583,37.1710;9.7487,37.1379;9.7321,37.1205;9.7073,37.1232;9.7003,37.1276;9.6978,37.1408;9.6810,37.1363;9.6704,37.1429;9.6626,37.1357;9.6278,37.1310;9.6152,37.1199;9.6288,37.1114;9.7203,37.1128;9.7175,37.0720;9.7432,37.0834;9.7553,37.0768;9.7783,37.0889
Tozeur|8.0280,34.1661;8.0114,34.1442;7.9779,34.1284;7.9750,33.9753;7.9634,33.9411;7.9661,33.9312;7.9605,33.9301;7.9618,33.9252;8.0072,33.9352;8.0232,33.8867;8.0079,33.8666;8.0106,33.8556;8.0533,33.8016;8.0903,33.7358;8.1448,33.6601;8.2245,33.7177;8.3178,33.7568;8.2137,33.9096;8.1942,33.9635;8.1868,33.9579;8.1790,33.9747;8.1562,33.9777;8.1500,33.9929;8.1390,33.9874;8.0977,34.0349;8.0855,34.0896;8.0280,34.1661
Téboulba|10.9249,35.6508;10.9344,35.6464;10.9349,35.6233;10.9559,35.6155;10.9728,35.6178;10.9792,35.6259;10.9957,35.6231;11.0066,35.6359;10.9814,35.6546;10.9547,35.6581;10.9582,35.6616;10.9285,35.6641;10.9340,35.6597;10.9249,35.6508
Téboursouk|9.3612,36.4393;9.3415,36.4647;9.3497,36.4746;9.3478,36.4877;9.3342,36.4916;9.3258,36.5053;9.3371,36.5363;9.3038,36.5409;9.2904,36.5630;9.2604,36.5647;9.2490,36.5567;9.2364,36.5641;9.2322,36.5815;9.2283,36.5666;9.2000,36.5391;9.1695,36.5364;9.1701,36.5285;9.1528,36.5142;9.1605,36.4980;9.1462,36.4859;9.1433,36.4742;9.1215,36.4583;9.0815,36.4519;9.0679,36.4378;9.0889,36.4195;9.0903,36.4125;9.0818,36.4068;9.0861,36.4027;9.0984,36.4035;9.1132,36.3949;9.1134,36.3657;9.1316,36.3636;9.1730,36.3844;9.1937,36.3717;9.2427,36.3698;9.2459,36.3741;9.2577,36.3665;9.2701,36.3354;9.2864,36.3598;9.3425,36.3906;9.3407,36.4031;9.3620,36.4191;9.3612,36.4393
Utique|9.8256,36.9717;9.8373,36.9619;9.8626,36.9549;9.9269,36.9532;9.9437,36.9146;9.9799,36.9264;10.0005,36.9180;10.0042,36.9285;10.0169,36.9145;10.0270,36.9215;10.0159,36.9372;10.0061,36.9379;10.0213,36.9495;10.0240,36.9626;10.0187,36.9668;10.0280,36.9698;10.0290,36.9834;10.0660,37.0067;10.0745,37.0195;10.0945,37.0655;10.0884,37.0837;10.0942,37.0952;10.1237,37.1136;10.1312,37.1076;10.1568,37.1152;10.1618,37.1089;10.1805,37.1066;10.2163,37.1112;10.2107,37.1408;10.2201,37.1527;10.2063,37.1409;10.2149,37.1123;10.1904,37.1114;10.1737,37.1213;10.1816,37.1292;10.1579,37.1251;10.1421,37.1298;10.1426,37.1357;10.1357,37.1369;10.1384,37.1417;10.1315,37.1432;10.1092,37.1371;10.0989,37.1255;10.0579,37.1216;10.0332,37.1110;10.0177,37.0992;10.0041,37.0748;9.9945,37.1100;9.9843,37.1017;9.9632,37.1154;9.9184,37.0986;9.8687,37.0661;9.8614,37.0479;9.8298,37.0477;9.8384,37.0431;9.8469,37.0240;9.8301,37.0269;9.8328,36.9856;9.8304,36.9791;9.8232,36.9805;9.8256,36.9717
Zaghouan|10.3772,36.3192;10.3662,36.3492;10.3753,36.3591;10.3669,36.3659;10.3673,36.3829;10.3444,36.4235;10.3449,36.4447;10.3516,36.4533;10.3455,36.4669;10.3528,36.4779;10.3477,36.4879;10.2902,36.4648;10.2797,36.4467;10.2692,36.4551;10.2533,36.4511;10.2523,36.4705;10.2708,36.5034;10.2560,36.5080;10.2212,36.5078;10.1988,36.5124;10.1929,36.5191;10.1762,36.4992;10.1415,36.4813;10.0826,36.4847;10.0631,36.4486;10.0674,36.4379;10.0493,36.4093;10.0128,36.4099;10.0039,36.3984;10.0099,36.3928;10.0100,36.3653;10.0166,36.3569;10.0018,36.3253;10.0112,36.3147;10.0378,36.3043;10.0584,36.3052;10.1060,36.3416;10.1178,36.3583;10.1667,36.3909;10.1852,36.3814;10.1903,36.3654;10.2340,36.3872;10.2380,36.4010;10.2539,36.4008;10.2697,36.3736;10.3499,36.3541;10.3492,36.3419;10.3772,36.3192
Zaouiet Ksibet Thrayet|10.6234,35.7330;10.6344,35.7338;10.6442,35.7430;10.6680,35.7416;10.6757,35.7572;10.6699,35.7715;10.6803,35.7813;10.6584,35.7709;10.6516,35.7953;10.6428,35.7927;10.6143,35.8025;10.5753,35.7836;10.5817,35.7689;10.6044,35.7797;10.6087,35.7755;10.6038,35.7667;10.6223,35.7653;10.6149,35.7533;10.6036,35.7575;10.6234,35.7330
Zarzis|10.7724,33.3743;10.8020,33.3701;10.9276,33.3165;10.9629,33.3221;10.9897,33.3069;11.0052,33.3173;11.0516,33.2993;11.0574,33.2900;11.1099,33.2897;11.1233,33.2958;11.1291,33.3154;11.1593,33.3191;11.2942,33.2779;11.2398,33.3068;11.1749,33.3295;11.1681,33.3470;11.1353,33.3702;11.1163,33.3575;11.0958,33.3598;11.0977,33.3662;11.1124,33.3641;11.1226,33.3742;11.1178,33.3897;11.1300,33.3787;11.1381,33.3868;11.1120,33.4071;11.1146,33.3957;11.1091,33.4049;11.1102,33.3976;11.0925,33.4356;11.0943,33.4559;11.1061,33.4757;11.1121,33.4702;11.1205,33.4818;11.1120,33.4907;11.1208,33.4910;11.1158,33.4916;11.1200,33.4954;11.1314,33.4797;11.1179,33.5023;11.1077,33.5576;11.0477,33.6248;11.0254,33.6269;10.9931,33.6508;11.0049,33.6385;10.9911,33.6401;10.9875,33.6362;10.9953,33.6361;10.9933,33.6253;10.9728,33.6222;10.9459,33.6281;10.9273,33.6549;10.9457,33.6263;10.9215,33.6198;10.9117,33.6069;10.9270,33.5995;10.9486,33.5648;10.9250,33.5288;10.8511,33.5095;10.8275,33.4964;10.8067,33.4950;10.7999,33.4835;10.7863,33.4818;10.7830,33.4719;10.7821,33.4771;10.7801,33.4727;10.7667,33.4748;10.7676,33.4557;10.7576,33.4455;10.7593,33.4270;10.7500,33.4004;10.7663,33.3828;10.7747,33.3823;10.7724,33.3743
Zarzouna|9.9139,37.2563;9.8932,37.2640;9.8904,37.2752;9.8884,37.2683;9.8841,37.2714;9.8707,37.2637;9.8681,37.2544;9.8801,37.2445;9.8907,37.2442;9.8974,37.2494;9.9092,37.2467;9.9139,37.2563
Zriba|10.3150,36.2131;10.3447,36.2361;10.3628,36.2302;10.3779,36.2358;10.3807,36.2562;10.3892,36.2640;10.3620,36.2721;10.3570,36.2817;10.3771,36.2831;10.3903,36.3055;10.3815,36.3074;10.3786,36.3207;10.3492,36.3419;10.3499,36.3541;10.2697,36.3736;10.2539,36.4008;10.2380,36.4010;10.2340,36.3872;10.1903,36.3654;10.1852,36.3814;10.1667,36.3909;10.1178,36.3583;10.1060,36.3416;10.0584,36.3052;10.0637,36.2645;10.0914,36.2581;10.0923,36.2440;10.1193,36.2411;10.1182,36.2673;10.1034,36.2821;10.1210,36.2944;10.1886,36.2709;10.1863,36.2873;10.1975,36.2908;10.2161,36.2672;10.2520,36.2446;10.2584,36.2313;10.2793,36.2343;10.2793,36.2178;10.2947,36.2199;10.3010,36.2121;10.3150,36.2131
Zéramdine|10.5000,35.5568;10.4931,35.5198;10.4999,35.4816;10.5277,35.4849;10.5379,35.4707;10.5466,35.4724;10.5428,35.4781;10.5513,35.4733;10.5457,35.4804;10.5578,35.4746;10.5508,35.4878;10.5552,35.4930;10.5835,35.5024;10.6085,35.4961;10.6170,35.4744;10.6396,35.5026;10.6823,35.5042;10.6762,35.5085;10.6791,35.5130;10.6970,35.5111;10.7168,35.5243;10.7244,35.5212;10.7374,35.5327;10.7407,35.5514;10.7560,35.5640;10.7530,35.5698;10.7614,35.5866;10.7446,35.5860;10.7222,35.6091;10.7200,35.6231;10.6984,35.6262;10.6861,35.6128;10.6601,35.6051;10.6613,35.5783;10.6178,35.5556;10.5929,35.6241;10.5690,35.6498;10.5596,35.6283;10.5319,35.6095;10.5231,35.5923;10.5389,35.5717;10.5000,35.5568
